id,event,cycle,a,b,value,latency
30,reorder_wait,444,0,0,0,0
32,link,445,2,2,0,0
32,dispatch_idle_other,445,0,0,0,0
30,reorder_wait,445,0,0,0,0
32,link,446,2,2,0,0
32,dispatch_idle_other,446,0,0,0,0
30,reorder_wait,446,0,0,0,0
32,link,447,2,2,0,0
32,dispatch_idle_other,447,0,0,0,0
30,reorder_wait,447,0,0,0,0
32,link,448,2,2,0,0
32,dispatch_idle_other,448,0,0,0,0
30,reorder_wait,448,0,0,0,0
32,link,449,2,2,0,0
32,dispatch_idle_other,449,0,0,0,0
30,reorder_wait,449,0,0,0,0
32,link,450,2,2,0,0
32,dispatch_idle_other,450,0,0,0,0
30,reorder_wait,450,0,0,0,0
32,link,451,2,2,0,0
32,dispatch_idle_other,451,0,0,0,0
30,reorder_wait,451,0,0,0,0
32,link,452,2,2,0,0
32,dispatch_idle_other,452,0,0,0,0
30,reorder_wait,452,0,0,0,0
32,link,453,2,2,0,0
32,dispatch_idle_other,453,0,0,0,0
30,reorder_wait,453,0,0,0,0
32,link,454,2,2,0,0
32,dispatch_idle_other,454,0,0,0,0
30,reorder_wait,454,0,0,0,0
32,link,455,2,2,0,0
32,dispatch_idle_other,455,0,0,0,0
30,reorder_wait,455,0,0,0,0
32,link,456,2,2,0,0
32,dispatch_idle_other,456,0,0,0,0
30,reorder_wait,456,0,0,0,0
32,link,457,2,2,0,0
32,dispatch_idle_other,457,0,0,0,0
30,reorder_wait,457,0,0,0,0
32,link,458,2,2,0,0
32,dispatch_idle_other,458,0,0,0,0
30,reorder_wait,458,0,0,0,0
32,link,459,2,2,0,0
32,dispatch_idle_other,459,0,0,0,0
30,reorder_wait,459,0,0,0,0
32,link,460,2,2,0,0
32,dispatch_idle_other,460,0,0,0,0
30,reorder_wait,460,0,0,0,0
32,link,461,2,2,0,0
32,dispatch_idle_other,461,0,0,0,0
30,reorder_wait,461,0,0,0,0
32,link,462,2,2,0,0
32,dispatch_idle_other,462,0,0,0,0
30,reorder_wait,462,0,0,0,0
32,link,463,2,2,0,0
32,dispatch_idle_other,463,0,0,0,0
30,reorder_wait,463,0,0,0,0
32,link,464,2,2,0,0
32,dispatch_idle_other,464,0,0,0,0
30,reorder_wait,464,0,0,0,0
32,link,465,2,2,0,0
32,dispatch_idle_other,465,0,0,0,0
30,reorder_wait,465,0,0,0,0
32,link,466,2,2,0,0
32,dispatch_idle_other,466,0,0,0,0
30,reorder_wait,466,0,0,0,0
32,link,467,2,2,0,0
32,dispatch_idle_other,467,0,0,0,0
30,reorder_wait,467,0,0,0,0
32,link,468,2,2,0,0
32,dispatch_idle_other,468,0,0,0,0
30,reorder_wait,468,0,0,0,0
32,link,469,2,2,0,0
32,dispatch_idle_other,469,0,0,0,0
30,reorder_wait,469,0,0,0,0
32,link,470,2,2,0,0
32,dispatch_idle_other,470,0,0,0,0
30,reorder_wait,470,0,0,0,0
32,link,471,2,2,0,0
32,dispatch_idle_other,471,0,0,0,0
30,reorder_wait,471,0,0,0,0
32,link,472,2,2,0,0
32,dispatch_idle_other,472,0,0,0,0
30,reorder_wait,472,0,0,0,0
32,link,473,2,2,0,0
32,dispatch_idle_other,473,0,0,0,0
30,compute_complete,473,0,0,1,0
30,compute_emit,473,0,0,1,0
30,reorder_wait,473,0,0,0,0
32,link,474,2,2,1,0
32,transform_emit,474,2,2,0,0
34,transform_accept,474,0,0,0,0
32,compute_unit,474,0,0,0,0
32,compute_accept,474,2,2,2,1
30,reorder_emit,474,0,0,1,0
36,parser_send,475,0,0,0,0
33,link,475,3,3,1,0
33,transform_emit,475,3,3,0,0
35,transform_accept,475,0,0,0,0
32,compute_complete,475,0,0,2,0
32,compute_emit,475,0,0,2,0
33,compute_unit,475,1,0,0,0
33,compute_accept,475,3,3,3,1
31,reorder_emit,475,0,0,1,0
37,parser_send,476,0,0,0,0
34,link,476,4,4,1,0
34,transform_emit,476,4,4,0,0
36,transform_accept,476,0,0,0,0
34,compute_unit,476,0,0,0,0
34,compute_accept,476,4,4,4,1
33,compute_complete,476,0,0,3,0
33,compute_emit,476,0,0,3,0
32,collector_blocked,476,0,0,0,0
38,parser_send,477,0,0,0,0
35,link,477,5,5,1,0
35,transform_emit,477,5,5,0,0
37,transform_accept,477,0,0,0,0
34,compute_complete,477,0,0,4,0
34,compute_emit,477,0,0,4,0
35,compute_unit,477,1,0,0,0
35,compute_accept,477,5,5,5,1
32,collector_blocked,477,0,0,0,0
30,output,477,0,0,1,0
39,parser_send,478,0,0,0,0
36,link,478,1836311903,1134903170,1,0
36,transform_emit,478,1836311903,1134903170,0,0
38,transform_accept,478,0,0,0,0
36,compute_unit,478,0,0,0,0
36,compute_accept,478,1836311903,1134903170,1,74
35,compute_complete,478,0,0,5,0
35,compute_emit,478,0,0,5,0
32,reorder_emit,478,0,0,2,0
40,parser_send,479,0,0,0,0
37,link,479,1,1,1,0
37,transform_emit,479,1,1,0,0
39,transform_accept,479,0,0,0,0
37,compute_unit,479,1,0,0,0
37,compute_accept,479,1,1,1,1
33,collector_blocked,479,0,0,0,0
41,parser_send,480,0,0,0,0
38,link,480,2,2,0,0
37,compute_complete,480,0,0,1,0
37,compute_emit,480,0,0,1,0
33,collector_blocked,480,0,0,0,0
31,output,480,0,0,1,0
38,link,481,2,2,0,0
38,dispatch_idle_other,481,0,0,0,0
33,reorder_emit,481,0,0,3,0
38,link,482,2,2,0,0
38,dispatch_idle_other,482,0,0,0,0
34,collector_blocked,482,0,0,0,0
38,link,483,2,2,0,0
38,dispatch_idle_other,483,0,0,0,0
34,collector_blocked,483,0,0,0,0
32,output,483,0,0,2,0
38,link,484,2,2,0,0
38,dispatch_idle_other,484,0,0,0,0
34,reorder_emit,484,0,0,4,0
38,link,485,2,2,0,0
38,dispatch_idle_other,485,0,0,0,0
35,collector_blocked,485,0,0,0,0
38,link,486,2,2,0,0
38,dispatch_idle_other,486,0,0,0,0
35,collector_blocked,486,0,0,0,0
33,output,486,0,0,3,0
38,link,487,2,2,0,0
38,dispatch_idle_other,487,0,0,0,0
35,reorder_emit,487,0,0,5,0
38,link,488,2,2,0,0
38,dispatch_idle_other,488,0,0,0,0
36,reorder_wait,488,0,0,0,0
38,link,489,2,2,0,0
38,dispatch_idle_other,489,0,0,0,0
36,reorder_wait,489,0,0,0,0
34,output,489,0,0,4,0
38,link,490,2,2,0,0
38,dispatch_idle_other,490,0,0,0,0
36,reorder_wait,490,0,0,0,0
38,link,491,2,2,0,0
38,dispatch_idle_other,491,0,0,0,0
36,reorder_wait,491,0,0,0,0
38,link,492,2,2,0,0
38,dispatch_idle_other,492,0,0,0,0
36,reorder_wait,492,0,0,0,0
35,output,492,0,0,5,0
38,link,493,2,2,0,0
38,dispatch_idle_other,493,0,0,0,0
36,reorder_wait,493,0,0,0,0
38,link,494,2,2,0,0
38,dispatch_idle_other,494,0,0,0,0
36,reorder_wait,494,0,0,0,0
38,link,495,2,2,0,0
38,dispatch_idle_other,495,0,0,0,0
36,reorder_wait,495,0,0,0,0
38,link,496,2,2,0,0
38,dispatch_idle_other,496,0,0,0,0
36,reorder_wait,496,0,0,0,0
38,link,497,2,2,0,0
38,dispatch_idle_other,497,0,0,0,0
36,reorder_wait,497,0,0,0,0
38,link,498,2,2,0,0
38,dispatch_idle_other,498,0,0,0,0
36,reorder_wait,498,0,0,0,0
38,link,499,2,2,0,0
38,dispatch_idle_other,499,0,0,0,0
36,reorder_wait,499,0,0,0,0
38,link,500,2,2,0,0
38,dispatch_idle_other,500,0,0,0,0
36,reorder_wait,500,0,0,0,0
38,link,501,2,2,0,0
38,dispatch_idle_other,501,0,0,0,0
36,reorder_wait,501,0,0,0,0
38,link,502,2,2,0,0
38,dispatch_idle_other,502,0,0,0,0
36,reorder_wait,502,0,0,0,0
38,link,503,2,2,0,0
38,dispatch_idle_other,503,0,0,0,0
36,reorder_wait,503,0,0,0,0
38,link,504,2,2,0,0
38,dispatch_idle_other,504,0,0,0,0
36,reorder_wait,504,0,0,0,0
38,link,505,2,2,0,0
38,dispatch_idle_other,505,0,0,0,0
36,reorder_wait,505,0,0,0,0
38,link,506,2,2,0,0
38,dispatch_idle_other,506,0,0,0,0
36,reorder_wait,506,0,0,0,0
38,link,507,2,2,0,0
38,dispatch_idle_other,507,0,0,0,0
36,reorder_wait,507,0,0,0,0
38,link,508,2,2,0,0
38,dispatch_idle_other,508,0,0,0,0
36,reorder_wait,508,0,0,0,0
38,link,509,2,2,0,0
38,dispatch_idle_other,509,0,0,0,0
36,reorder_wait,509,0,0,0,0
38,link,510,2,2,0,0
38,dispatch_idle_other,510,0,0,0,0
36,reorder_wait,510,0,0,0,0
38,link,511,2,2,0,0
38,dispatch_idle_other,511,0,0,0,0
36,reorder_wait,511,0,0,0,0
38,link,512,2,2,0,0
38,dispatch_idle_other,512,0,0,0,0
36,reorder_wait,512,0,0,0,0
38,link,513,2,2,0,0
38,dispatch_idle_other,513,0,0,0,0
36,reorder_wait,513,0,0,0,0
38,link,514,2,2,0,0
38,dispatch_idle_other,514,0,0,0,0
36,reorder_wait,514,0,0,0,0
38,link,515,2,2,0,0
38,dispatch_idle_other,515,0,0,0,0
36,reorder_wait,515,0,0,0,0
38,link,516,2,2,0,0
38,dispatch_idle_other,516,0,0,0,0
36,reorder_wait,516,0,0,0,0
38,link,517,2,2,0,0
38,dispatch_idle_other,517,0,0,0,0
36,reorder_wait,517,0,0,0,0
38,link,518,2,2,0,0
38,dispatch_idle_other,518,0,0,0,0
36,reorder_wait,518,0,0,0,0
38,link,519,2,2,0,0
38,dispatch_idle_other,519,0,0,0,0
36,reorder_wait,519,0,0,0,0
38,link,520,2,2,0,0
38,dispatch_idle_other,520,0,0,0,0
36,reorder_wait,520,0,0,0,0
38,link,521,2,2,0,0
38,dispatch_idle_other,521,0,0,0,0
36,reorder_wait,521,0,0,0,0
38,link,522,2,2,0,0
38,dispatch_idle_other,522,0,0,0,0
36,reorder_wait,522,0,0,0,0
38,link,523,2,2,0,0
38,dispatch_idle_other,523,0,0,0,0
36,reorder_wait,523,0,0,0,0
38,link,524,2,2,0,0
38,dispatch_idle_other,524,0,0,0,0
36,reorder_wait,524,0,0,0,0
38,link,525,2,2,0,0
38,dispatch_idle_other,525,0,0,0,0
36,reorder_wait,525,0,0,0,0
38,link,526,2,2,0,0
38,dispatch_idle_other,526,0,0,0,0
36,reorder_wait,526,0,0,0,0
38,link,527,2,2,0,0
38,dispatch_idle_other,527,0,0,0,0
36,reorder_wait,527,0,0,0,0
38,link,528,2,2,0,0
38,dispatch_idle_other,528,0,0,0,0
36,reorder_wait,528,0,0,0,0
38,link,529,2,2,0,0
38,dispatch_idle_other,529,0,0,0,0
36,reorder_wait,529,0,0,0,0
38,link,530,2,2,0,0
38,dispatch_idle_other,530,0,0,0,0
36,reorder_wait,530,0,0,0,0
38,link,531,2,2,0,0
38,dispatch_idle_other,531,0,0,0,0
36,reorder_wait,531,0,0,0,0
38,link,532,2,2,0,0
38,dispatch_idle_other,532,0,0,0,0
36,reorder_wait,532,0,0,0,0
38,link,533,2,2,0,0
38,dispatch_idle_other,533,0,0,0,0
36,reorder_wait,533,0,0,0,0
38,link,534,2,2,0,0
38,dispatch_idle_other,534,0,0,0,0
36,reorder_wait,534,0,0,0,0
38,link,535,2,2,0,0
38,dispatch_idle_other,535,0,0,0,0
36,reorder_wait,535,0,0,0,0
38,link,536,2,2,0,0
38,dispatch_idle_other,536,0,0,0,0
36,reorder_wait,536,0,0,0,0
38,link,537,2,2,0,0
38,dispatch_idle_other,537,0,0,0,0
36,reorder_wait,537,0,0,0,0
38,link,538,2,2,0,0
38,dispatch_idle_other,538,0,0,0,0
36,reorder_wait,538,0,0,0,0
38,link,539,2,2,0,0
38,dispatch_idle_other,539,0,0,0,0
36,reorder_wait,539,0,0,0,0
38,link,540,2,2,0,0
38,dispatch_idle_other,540,0,0,0,0
36,reorder_wait,540,0,0,0,0
38,link,541,2,2,0,0
38,dispatch_idle_other,541,0,0,0,0
36,reorder_wait,541,0,0,0,0
38,link,542,2,2,0,0
38,dispatch_idle_other,542,0,0,0,0
36,reorder_wait,542,0,0,0,0
38,link,543,2,2,0,0
38,dispatch_idle_other,543,0,0,0,0
36,reorder_wait,543,0,0,0,0
38,link,544,2,2,0,0
38,dispatch_idle_other,544,0,0,0,0
36,reorder_wait,544,0,0,0,0
38,link,545,2,2,0,0
38,dispatch_idle_other,545,0,0,0,0
36,reorder_wait,545,0,0,0,0
38,link,546,2,2,0,0
38,dispatch_idle_other,546,0,0,0,0
36,reorder_wait,546,0,0,0,0
38,link,547,2,2,0,0
38,dispatch_idle_other,547,0,0,0,0
36,reorder_wait,547,0,0,0,0
38,link,548,2,2,0,0
38,dispatch_idle_other,548,0,0,0,0
36,reorder_wait,548,0,0,0,0
38,link,549,2,2,0,0
38,dispatch_idle_other,549,0,0,0,0
36,reorder_wait,549,0,0,0,0
38,link,550,2,2,0,0
38,dispatch_idle_other,550,0,0,0,0
36,reorder_wait,550,0,0,0,0
38,link,551,2,2,0,0
38,dispatch_idle_other,551,0,0,0,0
36,reorder_wait,551,0,0,0,0
38,link,552,2,2,0,0
38,dispatch_idle_other,552,0,0,0,0
36,compute_complete,552,0,0,1,0
36,compute_emit,552,0,0,1,0
36,reorder_wait,552,0,0,0,0
38,link,553,2,2,1,0
38,transform_emit,553,2,2,0,0
40,transform_accept,553,0,0,0,0
38,compute_unit,553,0,0,0,0
38,compute_accept,553,2,2,2,1
36,reorder_emit,553,0,0,1,0
42,parser_send,554,0,0,0,0
39,link,554,3,3,1,0
39,transform_emit,554,3,3,0,0
41,transform_accept,554,0,0,0,0
38,compute_complete,554,0,0,2,0
38,compute_emit,554,0,0,2,0
39,compute_unit,554,1,0,0,0
39,compute_accept,554,3,3,3,1
37,reorder_emit,554,0,0,1,0
43,parser_send,555,0,0,0,0
40,link,555,4,4,1,0
40,transform_emit,555,4,4,0,0
42,transform_accept,555,0,0,0,0
40,compute_unit,555,0,0,0,0
40,compute_accept,555,4,4,4,1
39,compute_complete,555,0,0,3,0
39,compute_emit,555,0,0,3,0
38,collector_blocked,555,0,0,0,0
36,output,555,0,0,1,0
44,parser_send,556,0,0,0,0
41,link,556,5,5,1,0
41,transform_emit,556,5,5,0,0
43,transform_accept,556,0,0,0,0
40,compute_complete,556,0,0,4,0
40,compute_emit,556,0,0,4,0
41,compute_unit,556,1,0,0,0
41,compute_accept,556,5,5,5,1
38,reorder_emit,556,0,0,2,0
45,parser_send,557,0,0,0,0
42,link,557,1836311903,1134903170,1,0
42,transform_emit,557,1836311903,1134903170,0,0
44,transform_accept,557,0,0,0,0
42,compute_unit,557,0,0,0,0
42,compute_accept,557,1836311903,1134903170,1,74
41,compute_complete,557,0,0,5,0
41,compute_emit,557,0,0,5,0
39,collector_blocked,557,0,0,0,0
46,parser_send,558,0,0,0,0
43,link,558,1,1,1,0
43,transform_emit,558,1,1,0,0
45,transform_accept,558,0,0,0,0
43,compute_unit,558,1,0,0,0
43,compute_accept,558,1,1,1,1
39,collector_blocked,558,0,0,0,0
37,output,558,0,0,1,0
47,parser_send,559,0,0,0,0
44,link,559,2,2,0,0
43,compute_complete,559,0,0,1,0
43,compute_emit,559,0,0,1,0
39,reorder_emit,559,0,0,3,0
44,link,560,2,2,0,0
44,dispatch_idle_other,560,0,0,0,0
40,collector_blocked,560,0,0,0,0
44,link,561,2,2,0,0
44,dispatch_idle_other,561,0,0,0,0
40,collector_blocked,561,0,0,0,0
38,output,561,0,0,2,0
44,link,562,2,2,0,0
44,dispatch_idle_other,562,0,0,0,0
40,reorder_emit,562,0,0,4,0
44,link,563,2,2,0,0
44,dispatch_idle_other,563,0,0,0,0
41,collector_blocked,563,0,0,0,0
44,link,564,2,2,0,0
44,dispatch_idle_other,564,0,0,0,0
41,collector_blocked,564,0,0,0,0
39,output,564,0,0,3,0
44,link,565,2,2,0,0
44,dispatch_idle_other,565,0,0,0,0
41,reorder_emit,565,0,0,5,0
44,link,566,2,2,0,0
44,dispatch_idle_other,566,0,0,0,0
42,reorder_wait,566,0,0,0,0
44,link,567,2,2,0,0
44,dispatch_idle_other,567,0,0,0,0
42,reorder_wait,567,0,0,0,0
40,output,567,0,0,4,0
44,link,568,2,2,0,0
44,dispatch_idle_other,568,0,0,0,0
42,reorder_wait,568,0,0,0,0
44,link,569,2,2,0,0
44,dispatch_idle_other,569,0,0,0,0
42,reorder_wait,569,0,0,0,0
44,link,570,2,2,0,0
44,dispatch_idle_other,570,0,0,0,0
42,reorder_wait,570,0,0,0,0
41,output,570,0,0,5,0
44,link,571,2,2,0,0
44,dispatch_idle_other,571,0,0,0,0
42,reorder_wait,571,0,0,0,0
44,link,572,2,2,0,0
44,dispatch_idle_other,572,0,0,0,0
42,reorder_wait,572,0,0,0,0
44,link,573,2,2,0,0
44,dispatch_idle_other,573,0,0,0,0
42,reorder_wait,573,0,0,0,0
44,link,574,2,2,0,0
44,dispatch_idle_other,574,0,0,0,0
42,reorder_wait,574,0,0,0,0
44,link,575,2,2,0,0
44,dispatch_idle_other,575,0,0,0,0
42,reorder_wait,575,0,0,0,0
44,link,576,2,2,0,0
44,dispatch_idle_other,576,0,0,0,0
42,reorder_wait,576,0,0,0,0
44,link,577,2,2,0,0
44,dispatch_idle_other,577,0,0,0,0
42,reorder_wait,577,0,0,0,0
44,link,578,2,2,0,0
44,dispatch_idle_other,578,0,0,0,0
42,reorder_wait,578,0,0,0,0
44,link,579,2,2,0,0
44,dispatch_idle_other,579,0,0,0,0
42,reorder_wait,579,0,0,0,0
44,link,580,2,2,0,0
44,dispatch_idle_other,580,0,0,0,0
42,reorder_wait,580,0,0,0,0
44,link,581,2,2,0,0
44,dispatch_idle_other,581,0,0,0,0
42,reorder_wait,581,0,0,0,0
44,link,582,2,2,0,0
44,dispatch_idle_other,582,0,0,0,0
42,reorder_wait,582,0,0,0,0
44,link,583,2,2,0,0
44,dispatch_idle_other,583,0,0,0,0
42,reorder_wait,583,0,0,0,0
44,link,584,2,2,0,0
44,dispatch_idle_other,584,0,0,0,0
42,reorder_wait,584,0,0,0,0
44,link,585,2,2,0,0
44,dispatch_idle_other,585,0,0,0,0
42,reorder_wait,585,0,0,0,0
44,link,586,2,2,0,0
44,dispatch_idle_other,586,0,0,0,0
42,reorder_wait,586,0,0,0,0
44,link,587,2,2,0,0
44,dispatch_idle_other,587,0,0,0,0
42,reorder_wait,587,0,0,0,0
44,link,588,2,2,0,0
44,dispatch_idle_other,588,0,0,0,0
42,reorder_wait,588,0,0,0,0
44,link,589,2,2,0,0
44,dispatch_idle_other,589,0,0,0,0
42,reorder_wait,589,0,0,0,0
44,link,590,2,2,0,0
44,dispatch_idle_other,590,0,0,0,0
42,reorder_wait,590,0,0,0,0
44,link,591,2,2,0,0
44,dispatch_idle_other,591,0,0,0,0
42,reorder_wait,591,0,0,0,0
44,link,592,2,2,0,0
44,dispatch_idle_other,592,0,0,0,0
42,reorder_wait,592,0,0,0,0
44,link,593,2,2,0,0
44,dispatch_idle_other,593,0,0,0,0
42,reorder_wait,593,0,0,0,0
44,link,594,2,2,0,0
44,dispatch_idle_other,594,0,0,0,0
42,reorder_wait,594,0,0,0,0
44,link,595,2,2,0,0
44,dispatch_idle_other,595,0,0,0,0
42,reorder_wait,595,0,0,0,0
44,link,596,2,2,0,0
44,dispatch_idle_other,596,0,0,0,0
42,reorder_wait,596,0,0,0,0
44,link,597,2,2,0,0
44,dispatch_idle_other,597,0,0,0,0
42,reorder_wait,597,0,0,0,0
44,link,598,2,2,0,0
44,dispatch_idle_other,598,0,0,0,0
42,reorder_wait,598,0,0,0,0
44,link,599,2,2,0,0
44,dispatch_idle_other,599,0,0,0,0
42,reorder_wait,599,0,0,0,0
44,link,600,2,2,0,0
44,dispatch_idle_other,600,0,0,0,0
42,reorder_wait,600,0,0,0,0
44,link,601,2,2,0,0
44,dispatch_idle_other,601,0,0,0,0
42,reorder_wait,601,0,0,0,0
44,link,602,2,2,0,0
44,dispatch_idle_other,602,0,0,0,0
42,reorder_wait,602,0,0,0,0
44,link,603,2,2,0,0
44,dispatch_idle_other,603,0,0,0,0
42,reorder_wait,603,0,0,0,0
44,link,604,2,2,0,0
44,dispatch_idle_other,604,0,0,0,0
42,reorder_wait,604,0,0,0,0
44,link,605,2,2,0,0
44,dispatch_idle_other,605,0,0,0,0
42,reorder_wait,605,0,0,0,0
44,link,606,2,2,0,0
44,dispatch_idle_other,606,0,0,0,0
42,reorder_wait,606,0,0,0,0
44,link,607,2,2,0,0
44,dispatch_idle_other,607,0,0,0,0
42,reorder_wait,607,0,0,0,0
44,link,608,2,2,0,0
44,dispatch_idle_other,608,0,0,0,0
42,reorder_wait,608,0,0,0,0
44,link,609,2,2,0,0
44,dispatch_idle_other,609,0,0,0,0
42,reorder_wait,609,0,0,0,0
44,link,610,2,2,0,0
44,dispatch_idle_other,610,0,0,0,0
42,reorder_wait,610,0,0,0,0
44,link,611,2,2,0,0
44,dispatch_idle_other,611,0,0,0,0
42,reorder_wait,611,0,0,0,0
44,link,612,2,2,0,0
44,dispatch_idle_other,612,0,0,0,0
42,reorder_wait,612,0,0,0,0
44,link,613,2,2,0,0
44,dispatch_idle_other,613,0,0,0,0
42,reorder_wait,613,0,0,0,0
44,link,614,2,2,0,0
44,dispatch_idle_other,614,0,0,0,0
42,reorder_wait,614,0,0,0,0
44,link,615,2,2,0,0
44,dispatch_idle_other,615,0,0,0,0
42,reorder_wait,615,0,0,0,0
44,link,616,2,2,0,0
44,dispatch_idle_other,616,0,0,0,0
42,reorder_wait,616,0,0,0,0
44,link,617,2,2,0,0
44,dispatch_idle_other,617,0,0,0,0
42,reorder_wait,617,0,0,0,0
44,link,618,2,2,0,0
44,dispatch_idle_other,618,0,0,0,0
42,reorder_wait,618,0,0,0,0
44,link,619,2,2,0,0
44,dispatch_idle_other,619,0,0,0,0
42,reorder_wait,619,0,0,0,0
44,link,620,2,2,0,0
44,dispatch_idle_other,620,0,0,0,0
42,reorder_wait,620,0,0,0,0
44,link,621,2,2,0,0
44,dispatch_idle_other,621,0,0,0,0
42,reorder_wait,621,0,0,0,0
44,link,622,2,2,0,0
44,dispatch_idle_other,622,0,0,0,0
42,reorder_wait,622,0,0,0,0
44,link,623,2,2,0,0
44,dispatch_idle_other,623,0,0,0,0
42,reorder_wait,623,0,0,0,0
44,link,624,2,2,0,0
44,dispatch_idle_other,624,0,0,0,0
42,reorder_wait,624,0,0,0,0
44,link,625,2,2,0,0
44,dispatch_idle_other,625,0,0,0,0
42,reorder_wait,625,0,0,0,0
44,link,626,2,2,0,0
44,dispatch_idle_other,626,0,0,0,0
42,reorder_wait,626,0,0,0,0
44,link,627,2,2,0,0
44,dispatch_idle_other,627,0,0,0,0
42,reorder_wait,627,0,0,0,0
44,link,628,2,2,0,0
44,dispatch_idle_other,628,0,0,0,0
42,reorder_wait,628,0,0,0,0
44,link,629,2,2,0,0
44,dispatch_idle_other,629,0,0,0,0
42,reorder_wait,629,0,0,0,0
44,link,630,2,2,0,0
44,dispatch_idle_other,630,0,0,0,0
42,reorder_wait,630,0,0,0,0
44,link,631,2,2,0,0
44,dispatch_idle_other,631,0,0,0,0
42,compute_complete,631,0,0,1,0
42,compute_emit,631,0,0,1,0
42,reorder_wait,631,0,0,0,0
44,link,632,2,2,1,0
44,transform_emit,632,2,2,0,0
46,transform_accept,632,0,0,0,0
44,compute_unit,632,0,0,0,0
44,compute_accept,632,2,2,2,1
42,reorder_emit,632,0,0,1,0
45,link,633,3,3,1,0
45,transform_emit,633,3,3,0,0
47,transform_accept,633,0,0,0,0
44,compute_complete,633,0,0,2,0
44,compute_emit,633,0,0,2,0
45,compute_unit,633,1,0,0,0
45,compute_accept,633,3,3,3,1
43,reorder_emit,633,0,0,1,0
42,output,633,0,0,1,0
46,link,634,4,4,1,0
46,transform_emit,634,4,4,0,0
46,compute_unit,634,0,0,0,0
46,compute_accept,634,4,4,4,1
45,compute_complete,634,0,0,3,0
45,compute_emit,634,0,0,3,0
44,reorder_emit,634,0,0,2,0
47,link,635,5,5,1,0
47,transform_emit,635,5,5,0,0
46,compute_complete,635,0,0,4,0
46,compute_emit,635,0,0,4,0
47,compute_unit,635,1,0,0,0
47,compute_accept,635,5,5,5,1
45,collector_blocked,635,0,0,0,0
47,compute_complete,636,0,0,5,0
47,compute_emit,636,0,0,5,0
45,collector_blocked,636,0,0,0,0
43,output,636,0,0,1,0
45,reorder_emit,637,0,0,3,0
46,collector_blocked,638,0,0,0,0
46,collector_blocked,639,0,0,0,0
44,output,639,0,0,2,0
46,reorder_emit,640,0,0,4,0
47,collector_blocked,641,0,0,0,0
47,collector_blocked,642,0,0,0,0
45,output,642,0,0,3,0
47,reorder_emit,643,0,0,5,0
46,output,645,0,0,4,0
47,output,648,0,0,5,0
